name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"KT/Pike+Crossbow/Chain (TY) [RoPaM, PrM, (EInd, SProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M10",Knight Templar,Pike,,Chainmail,Crossbow,True,25,"Enduring,Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Immune Strain,Resolute,Recover 6,Parry,Drilled,Riposte,Shake +1,Florentine",1300,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Royal Pavilion|Tannery|Tiltyard,10,26
"KT/Spears/Tower/Cloth [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Spears,Tower Shield,Cloth,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1",800,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Smokehouse|Tannery,10,22
"KT/ShortSword+Longbow/Kite/Cloth (TY) [PrM, (RInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Short Sword,Kite Shield,Cloth,Longbow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1,Florentine",1100,,False,Abbey|Alchemy|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,19
"KT/Cavalry Spear/Buckler/Chain [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M10",Knight Templar,Cavalry Spear,Buckler Shield,Chainmail,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,22
"KT/Flail+Javelin/Kite/FullPlate (TY) [RoPaM, PrM, (EInd, SProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1, Temp]|M10",Knight Templar,Flail,Kite Shield,Full Plate,Javelin,True,25,"Enduring,Parry +1,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Immune Strain,Parry,Florentine,Nimble,Resolute,Recover 6,Tempered,Drilled,Riposte,Shake +1",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Royal Pavilion|Tannery|Tiltyard,10,26
"KT/Cavalry Spear/Targe/FullPlate [PrM, MiMiStM, (EInd, SProw, SPie, NCun), Rec 6, Recover 8, Shake+1, Temp]|M10",Knight Templar,Cavalry Spear,Targe Shield,Full Plate,,False,25,"Parry +1,Recover 8,Immune Blocked,MaxInit3,Resolute,Init +1,Recover 6,Seize: first,Tempered,Parry,Crit 8,Shake +1",1400,,False,Abbey|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Joinery|Ministry of Military Strategy|Monastery|Pilgrimage Site|Preceptory|Tannery|University|War College,10,26
"KT/FarmTools/Heater/Chain [ABFM, PrM, (SInd, EProw, SPie, NCun), Nimble, Rec 6, Serr, Shake+1, Temp]|M10",Knight Templar,Farm Tools,Heater Shield,Chainmail,,False,25,"ABF,Nimble,Serrated,Immune Blocked,Resolute,Recover 6,Parry,Tempered,Shake +1",700,,False,ABF|Abbey|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Hospitaller|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/FarmTools/Heater/Cloth [ABFM, PrM, (SInd, EProw, SPie, NCun), Nimble, Rec 6, Serr, Shake+1, Temp]|M10",Knight Templar,Farm Tools,Heater Shield,Cloth,,False,25,"ABF,Nimble,Serrated,Immune Blocked,Resolute,Recover 6,Parry,Tempered,Shake +1",700,,False,ABF|Abbey|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Hospitaller|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/2HBastard+Longbow/Cloth (TY) [PrM, (EInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 8, Riposte, Shake+1]|M10",Knight Templar,2HBastard,,Cloth,Longbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Resolute,Recover 6,Parry,Riposte,Shake +1,Florentine",1800,,False,Abbey|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Monastery|Pilgrimage Site|Preceptory|Tiltyard,10,22
"KT/Spears+Longbow/Kite/FullPlate (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,Spears,Kite Shield,Full Plate,Longbow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Shake +1,Florentine",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/FarmTools/Chain [PrM, (RInd, EProw, SPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Farm Tools,,Chainmail,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Resolute,Poison,Recover 6,Parry,Shake +1",900,,False,Abbey|Academy|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Toxicarium,10,22
"KT/Pike+Javelin/Leather (TY) [PrM, (RInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Pike,,Leather,Javelin,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1,Florentine",1500,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,19
"KT/Flail/Heater/Gothic [ABFM, PrM, (SInd, EProw, SPie, NCun), Nimble, Rec 6, Serr, Shake+1, Temp]|M10",Knight Templar,Flail,Heater Shield,Gothic Plate,,False,25,"ABF,Nimble,Serrated,Immune Blocked,Resolute,Recover 6,Parry,Tempered,Shake +1",700,,False,ABF|Abbey|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Hospitaller|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/Cudgel+HuntBow/Leather (TY) [PrM, (NInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 8, Riposte, Shake+1]|M10",Knight Templar,Cudgel,,Leather,Hunting Bow,True,25,"Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Resolute,Recover 6,Parry,Riposte,Shake +1,Florentine",1600,,False,Abbey|Animal Husbandry|Apothecary|Carpentry|Coliseum|Conditioning Field|Fletchery|Grand Tournament|Herb Garden|Hospitaller|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,16
"KT/Lance/Kite/Leather [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M10",Knight Templar,Lance,Kite Shield,Leather,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,22
"KT/Flail+Longbow/Kite/Leather (TY) [PrM, (RInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Flail,Kite Shield,Leather,Longbow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1,Florentine",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,19
"KT/ShortSword/Targe/Leather [PrM, (RInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Short Sword,Targe Shield,Leather,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1",800,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Carpentry|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Smokehouse|Tannery,10,19
"KT/Cudgel+Longbow/Leather (TY) [PrM, (NInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Cudgel,,Leather,Longbow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1,Florentine",1500,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,16
"KT/Halberd+Longbow/Cloth (TY) [PrM, (RInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Rec 6, Recover 8, Shake+1]|M10",Knight Templar,Halberd,,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Resolute,Recover 6,Parry,Shake +1,Florentine",1800,,False,Abbey|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Herb Garden|Hospitaller|Monastery|Pilgrimage Site|Preceptory|Tiltyard,10,19
"KT/WarHammer+Longbow/Cloth (TY) [PrM, (EInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Rec 6, Recover 8, Shake+1]|M10",Knight Templar,War Hammer,,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Resolute,Recover 6,Parry,Shake +1,Florentine",1800,,False,Abbey|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Hospitaller|Monastery|Pilgrimage Site|Preceptory|Tiltyard,10,22
"KT/Spears+HuntBow/Tower/Leather (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Spears,Tower Shield,Leather,Hunting Bow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1,Florentine",1300,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Flail/Heater/Cloth [ABFM, PrM, (SInd, EProw, SPie, NCun), Nimble, Rec 6, Serr, Shake+1, Temp]|M10",Knight Templar,Flail,Heater Shield,Cloth,,False,25,"ABF,Nimble,Serrated,Immune Blocked,Resolute,Recover 6,Parry,Tempered,Shake +1",700,,False,ABF|Abbey|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Hospitaller|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/Arming+HuntBow/Tower/FullPlate (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,Arming Sword,Tower Shield,Full Plate,Hunting Bow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Shake +1,Florentine",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/2HBastard+Crossbow/FullPlate (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,2HBastard,,Full Plate,Crossbow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Shake +1,Florentine",1300,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Spears/Tower/Chain [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M10",Knight Templar,Spears,Tower Shield,Chainmail,,False,25,"Enduring,Parry +1,Nimble,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Riposte,Shake +1",600,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Smokehouse|Tannery,10,22
"KT/Flail+Javelin/Kite/FullPlate (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,Flail,Kite Shield,Full Plate,Javelin,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Shake +1,Florentine",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Flail/Kite/Leather [PrM, OuInPoI, (RInd, EProw, SPie, SCun), Enduring, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Flail,Kite Shield,Leather,,False,25,"Enduring,Recover 8,Immune Blocked,Recover 7,Resolute,Outrider: once,confers:Strain,Recover 6,Parry,confers:Blocked,Shake +1",800,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Outrider Intercept Post|Pilgrimage Site|Preceptory|Stable|Tannery,10,29
"KT/ShortSword+Longbow/Tower/Chain (TY) [RoPaI, PrM, (EInd, SProw, SPie, NCun), Florentine, ImmU, Nimble, Rec 6, Shake+1]|M10",Knight Templar,Short Sword,Tower Shield,Chainmail,Longbow,True,25,"Nimble,Immune Unwieldy,Immune Blocked,Immune Strain,Resolute,Recover 6,Parry,Shake +1,Florentine",1200,,False,Abbey|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Hospitaller|Joinery|Monastery|Pilgrimage Site|Preceptory|Royal Pavilion|Tannery|Tiltyard,10,26
"KT/Lance/Heater/Gothic [ABFM, PrM, (SInd, EProw, SPie, NCun), Enduring, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Serr, Shake+1, Temp]|M10",Knight Templar,Lance,Heater Shield,Gothic Plate,,False,25,"Enduring,ABF,Nimble,Parry +1,Recover 8,Serrated,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Riposte,Shake +1",600,,False,ABF|Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/Pitchfork+Longbow/Cloth (TY) [PrM, (NInd, EProw, SPie, NCun), Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 8, Riposte, Shake+1]|M10",Knight Templar,Pitchfork,,Cloth,Longbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Resolute,Recover 6,Parry,Riposte,Shake +1,Florentine",1800,,False,Abbey|Apothecary|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Herb Garden|Hospitaller|Monastery|Pilgrimage Site|Preceptory|Tiltyard,10,16
"KT/Flail/Tower/FullPlate [PrM, (EInd, EProw, SPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,Flail,Tower Shield,Full Plate,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Resolute,Poison,Recover 6,Parry,Tempered,Shake +1",1200,,False,Abbey|Academy|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Toxicarium,10,25
"KT/Pike/Chain [PrM, OuInPoM, (RInd, EProw, SPie, SCun), Rec 6, Recover 8, Shake+1]|M10",Knight Templar,Pike,,Chainmail,,False,25,"Recover 8,Immune Blocked,Resolute,confers:Strain,Recover 6,Parry,Outrider: every,confers:Blocked,Shake +1",1600,,False,Abbey|Animal Husbandry|Apothecary|Armory|Blacksmith|Caravanery|Cipher Chamber|Furnace|Herb Garden|Hospitaller|Monastery|Outrider Intercept Post|Pilgrimage Site|Preceptory|Tannery,10,29
"KT/Pitchfork+Crossbow/Chain (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M10",Knight Templar,Pitchfork,,Chainmail,Crossbow,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1,Florentine",1300,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Lance/Buckler/Gothic [ABFM, PrM, (SInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1, Temp]|M10",Knight Templar,Lance,Buckler Shield,Gothic Plate,,False,25,"Enduring,ABF,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Shake +1",600,,False,ABF|Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/Pitchfork+Crossbow/Leather (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M10",Knight Templar,Pitchfork,,Leather,Crossbow,True,25,"Enduring,Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Riposte,Shake +1,Florentine",1500,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Morningstar+Longbow/Tower/Chain (TY) [PrM, (EInd, EProw, SPie, NCun), Enduring, Florentine, ImmU, Nimble, Parry +1, Rec 6, Recover 7, Recover 8, Riposte, Shake+1]|M10",Knight Templar,Morningstar,Tower Shield,Chainmail,Longbow,True,25,"Enduring,Parry +1,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Riposte,Shake +1,Florentine",1100,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Spears/Targe/FullPlate [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,Spears,Targe Shield,Full Plate,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Shake +1",600,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Joinery|Monastery|Pilgrimage Site|Preceptory|Smokehouse|Tannery,10,22
"KT/Cavalry Spear/Heater/Cloth [ABFM, PrM, (SInd, EProw, SPie, NCun), Nimble, Rec 6, Serr, Shake+1, Temp]|M10",Knight Templar,Cavalry Spear,Heater Shield,Cloth,,False,25,"ABF,Nimble,Serrated,Immune Blocked,Resolute,Recover 6,Parry,Tempered,Shake +1",700,,False,ABF|Abbey|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Hospitaller|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,26
"KT/ShortSword+HuntBow/Kite/Chain (TY) [RoPaI, PrM, (RInd, SProw, SPie, NCun), Florentine, ImmU, Nimble, Rec 6, Shake+1]|M10",Knight Templar,Short Sword,Kite Shield,Chainmail,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Immune Blocked,Immune Strain,Resolute,Recover 6,Parry,Shake +1,Florentine",1200,,False,Abbey|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Hospitaller|Joinery|Monastery|Pilgrimage Site|Preceptory|Royal Pavilion|Tannery|Tiltyard,10,23
"KT/Halberd+Longbow/Chain (TY) [PrM, OuInPoI, (RInd, EProw, SPie, SCun), Florentine, ImmU, Nimble, Rec 6, Shake+1]|M10",Knight Templar,Halberd,,Chainmail,Longbow,True,25,"Nimble,Immune Unwieldy,Immune Blocked,Resolute,Outrider: once,confers:Strain,Recover 6,Parry,confers:Blocked,Shake +1,Florentine",1400,,False,Abbey|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Hospitaller|Monastery|Outrider Intercept Post|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,29
"KT/Spears/FullPlate (DW) [PrM, (EInd, EProw, SPie, NCun), DW, Enduring, Florentine, ImmU, Nimble, Rec 6, Recover 7, Recover 8, Shake+1, Temp]|M10",Knight Templar,Spears,,Full Plate,,True,25,"Enduring,Nimble,Immune Unwieldy,Recover 8,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Tempered,Dual Wield,Shake +1,Florentine",1500,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Herb Garden|Hospitaller|Infirmary|Monastery|Pilgrimage Site|Preceptory|Tannery|Tiltyard,10,22
"KT/Arming/Tower/Cloth [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M10",Knight Templar,Arming Sword,Tower Shield,Cloth,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1",800,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Tannery,10,22
"KT/Daggers/Chain [PrM, (EInd, EProw, SPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M10",Knight Templar,Daggers,,Chainmail,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Resolute,Recover 6,Parry,Shake +1",800,,False,Abbey|Alchemy|Animal Husbandry|Apothecary|Armory|Blacksmith|Butchery|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Master Workshop|Monastery|Pilgrimage Site|Preceptory|Stable|Tannery,10,22
